100000
c, 70448, -1
n, -1, -1
L, -1, -1
z, -1, -1
p, -1, -1
k, 81842, 56461
B, -1, -1
k, 90593, 65281
5, -1, -1
C, -1, -1
5, 95946, -1
A, -1, -1
j, 96001, -1
n, -1, -1
t, 61048, -1
r, -1, 67753
C, -1, -1
Z, 72392, -1
8, -1, 66349
R, 61931, 70975
t, 94144, -1
6, 78936, 99154
O, 62945, -1
t, 73710, 95961
1, 71674, 63013
j, 59184, -1
l, -1, -1
j, 95067, -1
t, 97646, 83479
Q, -1, 73307
z, -1, 68590
0, -1, -1
p, -1, -1
C, 77629, -1
7, -1, -1
C, 74317, 62626
Q, -1, 98017
P, 57389, -1
h, 70790, 67285
5, 88473, -1
N, -1, -1
m, -1, 71859
f, -1, -1
Q, -1, 91059
R, -1, -1
p, 89079, 59468
m, 79504, -1
a, 74263, -1
c, -1, -1
p, -1, -1
9, -1, 70779
8, 63773, -1
8, -1, -1
P, -1, -1
N, -1, 74319
n, 82962, -1
g, 58428, -1
s, 94289, -1
N, 65126, 97177
B, 57301, 92826
i, -1, 83433
c, -1, -1
b, -1, 76405
N, -1, -1
h, -1, 61229
p, -1, -1
0, 72316, 74610
t, 62291, -1
h, 72738, -1
a, 61791, -1
N, 72347, -1
5, -1, -1
p, 97736, 63251
b, 75916, 61926
r, 73183, 76423
a, -1, -1
7, 94733, -1
8, -1, -1
O, -1, -1
M, 74293, -1
z, 62087, -1
l, 94089, 77650
7, -1, -1
n, 66117, 69155
9, 56699, -1
r, -1, -1
k, -1, -1
o, 68658, -1
Z, 68753, -1
o, -1, -1
n, 60631, -1
M, 83004, -1
t, 58092, 69560
0, -1, -1
8, -1, -1
p, -1, -1
g, 78312, 57656
p, -1, 61187
i, -1, -1
8, -1, -1
P, -1, 98563
i, -1, -1
9, -1, -1
5, -1, -1
g, 84044, 68243
a, -1, 74081
M, -1, -1
l, -1, -1
p, 85024, 61741
8, 75805, -1
n, 70996, 68154
L, 62369, -1
O, 86307, -1
p, -1, 63204
t, -1, -1
q, -1, 84553
8, -1, -1
f, 67044, -1
k, 81159, 58308
9, 77110, -1
M, -1, -1
7, -1, -1
M, 88219, -1
A, -1, -1
C, 71969, -1
p, 58420, -1
l, 60908, -1
i, -1, 91837
h, -1, -1
t, -1, -1
9, -1, 86253
8, 94771, 94075
o, -1, 86690
1, 65256, -1
l, 79851, -1
q, -1, 70922
Z, -1, -1
O, 72536, 60937
k, 76149, 97095
r, -1, -1
K, 94518, -1
8, -1, -1
B, 74918, 60081
j, 83619, -1
k, 77658, -1
i, 74871, -1
t, -1, -1
7, 66930, 81147
M, -1, -1
n, 63766, -1
i, -1, -1
a, 88967, -1
z, 62569, 88968
j, 73215, 90750
9, -1, -1
p, 76654, 56871
8, 76901, 57344
9, -1, 69124
M, -1, 63528
Z, 97899, -1
Z, -1, -1
f, -1, 59239
r, 87190, -1
r, -1, -1
L, -1, -1
O, 66669, 65767
P, -1, 94312
L, -1, -1
1, 62345, 80336
7, -1, 84359
Q, -1, -1
q, -1, 90107
O, -1, -1
p, 65263, 98618
k, -1, 63735
A, -1, -1
q, 57712, 88318
t, -1, -1
C, -1, -1
a, 67429, 59489
L, 69842, 56500
Z, 87914, -1
L, 56407, -1
5, -1, 74497
p, -1, 88003
z, 84774, 98166
O, -1, -1
l, 85569, -1
R, 75501, 88816
O, -1, -1
n, -1, 84533
g, -1, 66530
q, 82788, 82566
r, -1, -1
a, 87502, -1
8, -1, -1
t, -1, 71944
c, -1, -1
5, -1, 98287
m, -1, -1
r, 88496, -1
m, 81726, -1
Q, 89978, -1
6, -1, 78415
N, -1, 68514
t, 58220, -1
p, -1, -1
R, 65506, 84745
N, 73611, -1
q, -1, -1
p, -1, -1
P, 95876, -1
n, -1, -1
B, -1, 58050
g, -1, 77224
s, -1, -1
A, 58184, -1
Z, -1, 59216
o, 90926, 85597
q, -1, -1
P, -1, 71057
K, -1, 77088
K, -1, -1
k, -1, 65936
p, -1, -1
p, -1, -1
p, -1, 58197
P, 73509, 97365
k, -1, 94928
P, -1, 96729
K, 89999, -1
O, -1, -1
j, -1, -1
1, -1, -1
h, -1, -1
p, -1, -1
R, -1, -1
a, 91607, 81357
j, -1, -1
b, -1, 70286
P, -1, -1
n, -1, -1
m, -1, -1
A, 57290, -1
8, 65090, -1
b, -1, -1
N, -1, -1
k, -1, 63355
n, -1, -1
i, -1, 78638
r, -1, -1
k, 92772, -1
o, -1, 75164
z, -1, 67618
B, 65926, -1
p, -1, -1
p, -1, 64468
s, -1, -1
i, 82007, -1
K, -1, 62451
C, 73701, -1
j, 78660, 88761
s, 90103, -1
b, -1, 62517
A, -1, 63878
c, -1, 67952
5, 82389, 67347
B, -1, -1
a, 69547, -1
k, 87755, -1
k, -1, -1
7, -1, 70580
b, 70564, 63849
p, -1, 90225
h, -1, 57698
p, 58498, -1
P, -1, -1
l, 61589, -1
b, 62974, 65441
K, 78066, 62730
p, -1, 56793
M, 60682, -1
0, -1, -1
C, -1, -1
p, -1, 80415
a, 58623, -1
h, 66315, -1
l, -1, -1
8, 63481, 57055
p, 70612, 90765
p, 76488, -1
t, 97521, 74139
C, -1, 77336
z, 81275, 90956
l, -1, -1
6, 84008, -1
c, 69310, 75636
i, -1, -1
z, -1, -1
Z, -1, 89585
f, 92208, 70656
g, 92020, -1
s, 79416, -1
R, 69652, -1
j, 62219, -1
h, -1, -1
Q, 58248, 77644
6, 81571, -1
7, -1, 66216
n, -1, -1
a, -1, 88989
i, 90262, 96481
6, 70250, -1
i, 68382, 77452
M, -1, -1
9, -1, -1
Z, -1, -1
s, -1, -1
P, 98505, -1
Q, -1, 90866
M, -1, -1
7, -1, -1
j, -1, -1
0, -1, -1
N, -1, -1
c, -1, -1
8, -1, -1
p, 70119, 63767
m, -1, 70713
7, -1, -1
o, -1, -1
o, 56542, -1
N, 95285, -1
b, 69129, -1
h, 73248, -1
9, -1, -1
R, 80191, -1
O, 88133, -1
t, -1, -1
h, 91587, -1
5, -1, -1
n, -1, -1
A, -1, -1
M, -1, -1
0, -1, 73024
K, -1, -1
N, -1, -1
t, 71441, -1
9, -1, -1
K, 58128, 62361
1, 65726, 72665
5, 60134, -1
r, -1, 89974
i, 85315, 70275
C, -1, -1
P, 89349, -1
L, 97459, 89779
s, -1, -1
Q, -1, -1
0, -1, -1
N, 56886, 91005
A, -1, 87713
B, 98592, -1
R, 64425, -1
t, 93878, -1
6, -1, -1
K, 63099, 60604
L, 91109, -1
B, 94776, -1
R, -1, -1
p, -1, 87049
6, 58522, -1
b, -1, 81408
7, -1, 59798
B, -1, -1
B, -1, 94363
P, -1, -1
8, -1, 89360
R, 92757, -1
s, 90298, -1
p, -1, 57241
i, -1, 85314
n, -1, 73489
6, -1, -1
7, -1, -1
8, 94149, -1
z, -1, -1
q, -1, -1
Z, -1, -1
8, -1, -1
s, -1, 60862
z, -1, -1
1, -1, 96263
q, 73246, -1
B, -1, -1
c, -1, -1
c, -1, -1
8, -1, -1
q, -1, 93899
p, -1, -1
p, -1, -1
0, -1, -1
k, -1, -1
g, 69711, -1
0, 60352, 95573
L, 77742, -1
5, -1, 73860
f, -1, -1
L, -1, 61514
c, -1, -1
C, 93543, -1
K, -1, -1
B, -1, 73773
l, -1, 92556
8, 74112, -1
t, -1, -1
O, -1, -1
1, 83771, -1
a, 79941, -1
z, -1, 81555
h, -1, -1
m, 74381, 92499
N, -1, 69723
7, 60386, -1
i, -1, -1
q, 69733, -1
i, -1, -1
P, 89701, 63007
A, -1, 75625
z, -1, -1
B, -1, 81531
0, -1, -1
q, -1, -1
7, -1, -1
h, -1, -1
i, 76021, -1
l, -1, 77517
l, 71036, -1
k, 61235, -1
K, 67278, 82570
z, -1, -1
p, -1, 75411
0, 65070, -1
A, -1, -1
N, -1, -1
9, 81391, 62373
l, -1, 97696
A, -1, 67468
p, -1, 66894
N, -1, -1
B, -1, -1
k, -1, -1
5, -1, -1
l, 76557, 58021
b, -1, 92051
L, -1, -1
B, -1, -1
j, 70314, -1
8, -1, 71824
O, -1, -1
A, -1, 63464
1, -1, -1
R, -1, -1
g, 66654, -1
p, 66370, 93371
a, 89505, 84609
s, -1, -1
b, -1, -1
6, -1, -1
L, 90288, -1
a, -1, -1
P, -1, -1
R, -1, -1
n, 65560, 78740
t, -1, -1
C, -1, 62408
1, -1, -1
C, -1, -1
7, 74076, 74184
9, -1, -1
o, -1, 63982
f, 94187, 83415
N, -1, 72385
g, -1, -1
O, -1, -1
f, -1, -1
7, -1, 58101
k, -1, -1
K, 71491, -1
8, -1, 89176
A, 93916, 57303
s, -1, -1
f, 79821, 98404
q, 68430, 67135
L, 61587, -1
A, 67420, -1
s, -1, 72791
q, 73052, -1
r, -1, 98094
Z, -1, 62440
8, -1, -1
p, -1, -1
b, -1, -1
M, -1, -1
7, 67717, 59527
O, -1, -1
P, 68416, 86846
n, -1, -1
c, 63120, 83899
b, 58232, -1
r, -1, 58350
P, -1, 62366
i, 73995, 94558
P, 58811, -1
p, 68671, 59281
L, 62874, 90159
o, -1, -1
f, -1, -1
p, -1, -1
c, 76085, 90707
r, -1, -1
K, -1, -1
l, -1, -1
M, 64049, 76937
8, 70307, 57992
q, -1, 68097
k, -1, 81204
B, -1, -1
9, 70614, -1
t, 81491, 60278
b, -1, 56915
Z, -1, 95827
h, -1, 68426
L, 57230, 79059
5, -1, -1
1, -1, -1
L, 73931, 74739
6, -1, 71473
l, -1, 63948
i, -1, 69443
p, -1, -1
L, 67387, 70643
9, -1, 83102
r, 78540, 57421
t, 62773, 82457
B, -1, 57236
N, 96526, -1
7, -1, 61520
m, -1, -1
m, 66625, 95560
p, -1, 78763
t, -1, -1
p, 71490, -1
Q, 90405, -1
N, 79244, 77027
R, 61328, -1
1, -1, -1
i, 60139, 66457
A, -1, -1
l, -1, -1
7, -1, 81812
q, 65467, -1
a, 63275, -1
q, -1, -1
5, -1, 79380
9, 94691, 69724
i, -1, -1
0, -1, -1
s, -1, -1
h, -1, -1
h, -1, 92899
B, -1, -1
p, -1, -1
P, -1, -1
j, -1, -1
r, -1, -1
R, 63614, 67017
t, 83130, 63285
j, -1, 64678
t, -1, 64484
k, 91281, -1
n, 63983, -1
R, 94688, -1
i, -1, -1
h, 74039, 92269
N, -1, -1
O, -1, -1
M, 78219, -1
f, -1, 71288
o, -1, 69698
a, -1, -1
6, 68464, -1
C, -1, 60076
g, -1, -1
f, 61353, 74302
R, -1, -1
M, -1, -1
s, -1, -1
N, -1, -1
m, 66423, 68326
Z, 76599, 59791
P, -1, -1
p, -1, -1
f, 62453, 90457
Q, -1, -1
C, -1, -1
q, 58354, 77439
b, -1, -1
p, 76011, -1
f, 92503, -1
B, 68460, 56734
p, 60311, -1
L, -1, -1
n, 94442, -1
1, -1, 72500
p, -1, -1
m, -1, -1
z, -1, -1
q, -1, -1
t, -1, -1
c, 75060, 58189
b, -1, -1
n, -1, -1
h, -1, -1
f, 64969, 92206
j, -1, -1
L, -1, 65545
h, -1, -1
5, -1, 75643
1, -1, -1
t, 81536, -1
O, 64707, 76790
0, 66723, 66211
7, -1, -1
N, -1, -1
m, 64299, -1
c, 87668, 56924
h, 83373, 56986
s, -1, -1
R, 60225, 72200
j, -1, -1
P, 93420, -1
6, 93301, 60282
p, 70342, 59427
L, -1, -1
b, -1, 80335
Q, -1, 86417
9, -1, 78904
N, 83621, -1
Z, -1, 58405
g, -1, 56905
j, -1, -1
k, -1, 73939
f, 57144, 70350
h, 78050, -1
l, 85500, 92966
r, 94481, -1
n, 79631, 98903
q, -1, 61423
5, -1, 95420
j, 88579, -1
L, 94264, -1
1, -1, -1
p, -1, -1
7, 78277, -1
j, -1, -1
Z, 62619, -1
i, -1, -1
8, -1, 99936
r, -1, -1
0, 89136, -1
C, -1, 84452
f, -1, -1
9, -1, -1
M, -1, -1
j, -1, -1
r, 57429, -1
5, -1, -1
p, 99008, -1
B, -1, 78189
1, -1, -1
l, 74790, -1
k, -1, 78010
q, -1, -1
6, -1, -1
p, 94259, -1
q, -1, -1
L, -1, -1
9, -1, -1
g, 94687, -1
p, 78300, -1
Q, -1, 72801
r, 70232, -1
Z, -1, 71609
L, -1, -1
r, 81347, 73545
m, 64817, -1
R, -1, -1
l, -1, -1
O, 57412, 69874
C, -1, 76649
c, 68408, -1
L, -1, -1
c, -1, 67512
M, -1, -1
c, -1, 69321
L, -1, -1
N, -1, 95775
5, -1, -1
t, -1, 67627
l, 62099, 66499
Q, 66912, 59759
l, 67965, 74407
N, -1, -1
5, -1, 64010
5, 66101, 71164
o, -1, 70483
B, -1, -1
s, -1, -1
M, -1, -1
m, -1, -1
C, -1, -1
6, -1, -1
O, 77293, 80347
b, 77320, 66042
a, 71362, 69810
a, 71096, -1
o, 80357, 75973
t, -1, 86784
r, -1, 69924
R, -1, -1
i, -1, -1
l, -1, -1
l, 61914, 96981
c, -1, 89637
1, 96396, -1
O, 65211, -1
Z, -1, -1
t, -1, 79697
m, -1, -1
t, -1, -1
f, -1, -1
l, -1, 77233
p, -1, -1
f, 84439, -1
Q, 75476, -1
g, -1, -1
p, -1, -1
B, -1, -1
i, -1, -1
N, -1, 77081
s, 68092, 73688
Z, -1, -1
p, -1, 88526
A, -1, -1
L, 67250, -1
5, -1, 68027
B, -1, -1
P, -1, -1
p, 64009, -1
q, -1, -1
i, 71657, 90271
L, 94697, -1
6, -1, 82365
6, -1, -1
g, -1, 69252
p, -1, 63585
A, -1, -1
N, -1, -1
R, -1, 61169
k, 60512, -1
O, 66267, 70822
C, 67821, 57931
l, -1, -1
g, 79558, -1
8, -1, -1
t, 64655, -1
B, -1, -1
p, -1, 70943
5, -1, -1
z, -1, -1
N, -1, -1
t, -1, 68607
9, 90224, -1
s, -1, -1
N, 71630, -1
L, -1, 82623
B, -1, 58358
m, -1, -1
b, -1, -1
c, -1, 58828
t, 81721, -1
p, 68450, 68664
l, 93623, 97501
M, 65708, -1
A, 86018, 80019
k, -1, 68862
P, 65436, -1
n, 72036, -1
0, 93076, 59115
p, -1, -1
z, -1, 84540
O, 97086, -1
h, -1, -1
0, 86914, 64068
i, 85744, -1
Q, 91034, -1
O, -1, 63799
8, 75249, -1
f, 78130, -1
C, -1, -1
c, 61528, -1
g, 71161, -1
L, -1, -1
q, -1, 75925
6, 94435, 72595
7, 59035, -1
b, 81806, -1
f, -1, -1
p, -1, 99613
n, 83089, -1
s, -1, -1
p, -1, 71306
L, 70784, -1
t, -1, -1
h, -1, -1
p, 60300, 69064
A, -1, 94768
M, -1, -1
9, 71861, 60213
p, 82239, 81999
M, -1, -1
g, -1, -1
m, -1, -1
Q, -1, -1
f, -1, -1
p, -1, 87338
p, 69022, -1
P, 60240, -1
r, 73238, 74416
C, -1, 67731
q, 76117, 99810
h, -1, -1
j, -1, -1
c, 63244, 84151
M, -1, -1
a, 64440, -1
0, -1, -1
b, 71462, -1
n, 94160, -1
c, -1, -1
P, 86358, 90680
1, -1, 84346
Q, 95367, -1
k, -1, -1
p, -1, -1
r, -1, 92392
Z, -1, -1
z, -1, -1
k, -1, -1
m, 60754, 79439
p, -1, -1
b, 57706, 62625
8, 62763, 84669
i, -1, 63816
p, -1, 73542
R, -1, -1
z, -1, -1
p, 86069, -1
p, 73286, -1
7, 71594, 73135
5, -1, -1
K, 61690, 72871
f, -1, -1
L, -1, 68264
p, -1, 88776
z, -1, 85739
p, 77399, -1
8, 93655, -1
g, 70560, -1
b, -1, 93231
p, 83324, -1
l, -1, -1
r, -1, -1
o, -1, 74519
0, 83974, -1
h, -1, -1
6, 63325, 73818
k, -1, 75436
B, -1, -1
P, 70190, 87288
C, 95718, -1
7, -1, 77990
6, -1, 79894
Z, 77764, -1
r, -1, -1
o, -1, 78738
h, 61432, 67681
p, 91105, 61200
s, -1, 85726
z, -1, -1
K, 57670, 80119
s, -1, -1
0, 94496, -1
p, -1, -1
6, 86811, -1
z, -1, -1
h, 88521, 86794
Q, 98664, 65167
p, 85838, -1
g, -1, 64700
g, -1, 96865
i, -1, -1
z, 75669, -1
C, -1, -1
B, -1, -1
j, -1, -1
m, -1, -1
i, -1, -1
r, -1, -1
h, 72442, 78735
9, 79478, -1
o, 89591, -1
1, -1, 69118
C, 59925, 58177
5, -1, -1
P, -1, 59485
N, 74204, -1
m, -1, -1
i, 81538, 72799
B, 78060, -1
m, -1, -1
b, 59986, -1
l, -1, -1
7, 91040, 96903
5, -1, 69339
9, 86321, -1
a, -1, -1
s, -1, -1
A, -1, 85976
Q, -1, 70222
f, -1, -1
1, 58157, -1
P, 77868, -1
a, -1, -1
B, -1, -1
n, 75746, 70798
n, 62911, -1
8, -1, -1
p, -1, 61061
n, 65849, 67623
R, -1, 75838
p, -1, 60336
p, -1, -1
K, -1, 79497
P, 81541, -1
p, -1, -1
r, -1, -1
A, -1, -1
n, 90356, -1
i, -1, 60307
B, 68496, -1
p, -1, 82791
M, -1, -1
K, -1, -1
N, -1, -1
R, 96562, -1
N, 59292, -1
a, 78209, -1
c, -1, 61688
h, -1, -1
o, 70135, -1
1, -1, -1
C, -1, 89563
L, -1, -1
B, -1, 71615
r, 61277, 61482
9, -1, -1
B, -1, -1
t, -1, 87919
M, 65212, -1
t, -1, 87291
g, 65815, -1
b, 58367, -1
9, 71985, 74751
i, 71744, -1
R, -1, 63227
R, -1, 98791
a, -1, -1
n, 58062, -1
K, -1, 70669
n, -1, 60731
h, -1, -1
a, -1, 68793
O, -1, -1
1, -1, -1
b, 61462, -1
5, 79592, 90426
l, -1, 84833
m, -1, -1
n, 92835, 92159
z, 69895, 57497
o, -1, -1
Z, -1, -1
p, -1, -1
N, -1, -1
5, -1, -1
o, 87680, -1
a, -1, 85004
p, -1, -1
a, 64399, -1
p, 73404, -1
8, -1, -1
8, -1, -1
o, -1, -1
7, -1, -1
0, 62080, -1
s, -1, -1
o, 98838, 87282
c, 57795, 68310
h, 67074, -1
L, -1, -1
p, -1, -1
s, -1, -1
i, 70835, 81235
Z, 91947, 62026
c, -1, 98288
6, 95606, -1
B, 69482, -1
1, -1, -1
6, -1, -1
C, -1, 95366
j, -1, 68809
l, 66234, -1
N, 94612, -1
R, 72278, 85326
h, -1, -1
R, -1, -1
A, 70920, 60235
8, 76561, -1
t, -1, 98785
M, -1, -1
m, -1, -1
9, 93257, 59363
N, -1, -1
9, 59903, 57696
K, 69113, -1
p, -1, 75898
0, -1, 95203
0, -1, 61167
M, -1, 89264
q, -1, -1
p, 62105, 58907
B, 76209, -1
q, -1, -1
z, -1, 89548
5, 80773, 70470
8, 81116, -1
5, 62364, 59444
g, -1, -1
i, 68160, 86770
m, 62206, -1
l, -1, -1
M, -1, -1
K, -1, -1
h, 67415, 58123
p, -1, -1
l, -1, 68153
n, -1, 61228
K, 87944, -1
O, -1, -1
1, 57721, 57628
L, 92808, 82814
L, -1, -1
C, 67373, -1
p, -1, 69586
8, -1, -1
N, -1, 64309
m, -1, -1
L, 60270, -1
o, -1, 65080
p, -1, -1
B, -1, 75656
c, -1, -1
K, -1, 92074
g, -1, 63337
i, -1, -1
p, 59065, -1
o, 78128, -1
1, -1, 91582
5, 68855, 90058
b, -1, -1
p, -1, -1
l, -1, -1
7, 85563, -1
Z, -1, -1
m, 58394, -1
p, 62230, 80083
Z, 89052, -1
7, -1, -1
P, 76792, -1
p, -1, -1
B, -1, -1
7, 64236, -1
a, -1, 71922
6, -1, -1
p, -1, -1
0, 77277, 74363
r, -1, 99200
f, -1, -1
P, -1, -1
Z, 57601, -1
p, 57777, 62889
i, -1, -1
k, -1, 77449
p, -1, 91537
n, -1, -1
Q, -1, -1
p, -1, 83717
Q, -1, 73564
Q, -1, -1
o, -1, -1
g, -1, -1
k, -1, -1
p, -1, -1
O, -1, -1
g, -1, -1
Z, -1, -1
p, 89436, -1
t, -1, -1
1, 74364, 86896
0, -1, 69457
g, -1, -1
n, -1, 83535
l, -1, 60098
p, 94073, 67210
Z, -1, -1
9, -1, 68941
K, -1, 68244
N, -1, 61591
0, 69670, -1
p, -1, 68960
b, -1, -1
l, 79144, -1
A, 64493, 80694
b, 58875, 78499
P, -1, -1
f, -1, -1
Z, -1, -1
9, -1, 99115
c, -1, -1
q, -1, -1
k, -1, 94968
i, -1, -1
A, -1, -1
P, 77607, 97139
R, -1, -1
L, -1, -1
M, 99481, -1
Z, -1, -1
K, 77688, 95027
p, -1, 86209
j, 71175, 80174
p, -1, -1
t, -1, -1
P, 69069, 86320
b, -1, -1
c, 88159, 97990
K, -1, -1
0, -1, -1
q, -1, 74753
C, -1, -1
K, -1, -1
L, -1, -1
O, -1, -1
a, -1, -1
A, 90990, 58582
f, -1, -1
1, 67641, -1
j, -1, -1
p, -1, -1
p, 58904, -1
p, -1, 67823
O, 93940, -1
C, 65380, 89461
M, -1, -1
a, -1, -1
r, -1, -1
p, 88787, -1
L, -1, -1
K, -1, 64875
L, 80301, -1
8, 98504, -1
m, -1, 80440
b, -1, 77628
j, 64211, 92456
a, 71706, -1
p, 91993, 89321
O, -1, 94137
o, 73070, -1
5, -1, -1
z, 57861, -1
s, -1, -1
Z, -1, -1
j, 79302, 94342
8, -1, -1
N, 99479, -1
p, -1, 95888
O, 70265, 83821
P, 77312, -1
p, -1, -1
p, 66840, 65571
Q, -1, -1
O, 81694, -1
9, -1, -1
1, -1, -1
p, -1, 79729
i, 73537, 76756
C, -1, -1
7, -1, 96067
N, -1, -1
g, -1, -1
7, 74430, 65839
9, 62947, 94395
p, 89240, 65505
N, -1, -1
M, -1, -1
j, -1, 99873
0, -1, -1
g, -1, 59917
i, 65272, -1
j, 94796, 71946
K, 74820, 60835
Z, 89071, 91439
g, -1, -1
k, 92769, 86193
5, -1, -1
L, 61964, 82393
l, 77418, -1
C, -1, -1
K, -1, -1
s, -1, 72942
p, -1, -1
f, -1, 77313
M, -1, -1
6, 96716, 99724
O, 81345, -1
Z, 90102, -1
K, -1, -1
a, 58118, 79165
R, 59333, 68483
f, -1, 91236
C, -1, -1
c, -1, -1
m, -1, 78270
p, -1, -1
p, -1, 57785
1, -1, -1
f, -1, -1
p, 91758, -1
8, -1, 73571
9, 94532, 88304
0, -1, -1
p, -1, 70224
m, -1, -1
Q, -1, 79834
p, -1, -1
9, 81343, 85603
g, -1, -1
6, 59952, -1
p, 65015, -1
1, -1, -1
m, -1, -1
p, 63167, 75046
A, 60471, 61164
5, 95858, -1
p, -1, 61765
0, -1, -1
1, -1, -1
5, -1, -1
p, 59631, 63888
B, -1, 89292
n, -1, -1
P, -1, -1
L, 95615, 94306
p, 76780, 59931
p, 57891, 92362
r, -1, -1
7, -1, 58376
p, 61293, -1
i, 70635, -1
b, -1, 76734
h, -1, 94880
b, 74429, -1
K, -1, -1
o, -1, -1
0, 79494, -1
p, 64336, -1
z, -1, -1
L, -1, -1
t, -1, 82910
f, -1, 91553
K, -1, 80684
r, -1, 62632
K, -1, -1
o, -1, -1
g, -1, -1
P, -1, 75474
p, -1, -1
P, 72653, -1
6, 67262, -1
k, -1, 88930
p, -1, -1
g, -1, 63875
L, 70940, 63742
0, -1, -1
j, -1, 87988
1, -1, 57935
Z, -1, -1
p, -1, -1
p, 98315, 70625
i, -1, -1
A, -1, -1
t, -1, -1
p, -1, -1
9, 62734, -1
o, -1, -1
6, 72492, -1
a, -1, -1
p, -1, -1
g, -1, -1
R, -1, -1
K, 72012, 92330
k, 86460, -1
C, -1, 66776
7, 67282, 59551
k, -1, 62596
Z, 69185, 78624
C, -1, -1
K, 80769, 91011
K, -1, -1
M, 98373, 73890
M, -1, 62283
p, 70233, 88447
o, -1, -1
5, -1, -1
R, -1, 81724
r, -1, -1
h, 86246, -1
a, 66021, 60437
9, -1, 79272
C, -1, -1
Z, 88252, 73654
8, -1, -1
L, -1, 69743
1, -1, -1
C, 90844, 71253
f, 97244, 96927
A, -1, -1
f, 98718, -1
s, 58002, -1
m, -1, -1
m, -1, -1
Z, 72886, 59257
q, 85667, -1
p, -1, 93507
c, 70552, -1
7, -1, 76554
1, -1, -1
p, -1, 57907
z, -1, -1
B, -1, 76207
9, 76606, 80966
c, -1, 91093
p, -1, -1
p, -1, -1
L, -1, -1
p, 60182, 77702
t, 60518, 94712
l, -1, -1
l, -1, -1
7, -1, -1
9, -1, -1
R, -1, 80407
B, -1, 98810
B, -1, -1
q, -1, 60210
i, -1, 58135
Z, 72127, 89765
R, -1, 78925
p, 73340, -1
8, 68695, -1
C, -1, -1
A, -1, -1
O, -1, -1
R, 71629, -1
b, 81319, -1
6, 82793, 61549
b, -1, -1
6, -1, 75491
p, -1, 89582
K, -1, -1
p, -1, 67812
B, -1, -1
9, 60158, -1
r, -1, -1
O, -1, -1
p, 79415, -1
p, 60468, -1
t, 88131, 66686
Q, 85285, 59177
z, -1, 99223
i, -1, 80362
8, -1, 89329
9, 76076, -1
p, 88910, -1
P, -1, -1
C, -1, -1
k, -1, 92970
9, -1, -1
L, 87907, 72069
9, -1, -1
8, -1, 90962
b, 72221, 76125
p, 96444, -1
N, 72621, 82723
k, 69336, -1
B, 76321, -1
5, -1, 81852
p, -1, 89755
P, -1, -1
n, -1, -1
p, 59335, 82021
p, 75105, 68206
N, -1, -1
0, -1, -1
o, -1, -1
f, 69404, -1
n, 76412, 97009
m, -1, -1
7, -1, 67370
b, -1, 86537
Q, -1, 63695
o, 77448, -1
b, 72495, -1
0, -1, -1
g, -1, -1
M, -1, -1
p, 75825, 58188
l, -1, 73569
a, -1, -1
p, -1, -1
K, -1, 64560
b, 70618, 83109
j, -1, -1
i, 81476, -1
k, 94238, 57664
m, -1, -1
7, 99432, -1
7, -1, -1
s, -1, -1
9, 63154, 91671
9, -1, 91142
Q, -1, 90219
9, 77205, -1
z, 95169, -1
Z, -1, -1
g, -1, -1
1, -1, 99403
C, -1, -1
i, 72417, -1
Q, 64182, -1
b, -1, 88511
Q, -1, -1
L, 87471, 63203
1, -1, -1
p, -1, -1
O, 83289, 82391
5, -1, -1
q, 83471, -1
L, -1, 99158
t, -1, -1
Q, -1, -1
P, 89826, 86871
l, -1, -1
8, 71349, -1
L, 69925, -1
7, 63034, 79253
K, 86644, -1
h, 96827, 94427
A, -1, 58304
8, -1, -1
f, -1, -1
b, 58511, 90863
r, 68304, 93213
8, -1, 84444
r, 80745, -1
b, -1, -1
r, -1, 94359
P, 68037, 97146
9, -1, 75667
i, 73369, 60422
p, -1, -1
1, -1, 82392
a, 87500, -1
L, -1, -1
r, -1, 61744
C, -1, 62919
g, 67756, -1
p, -1, -1
g, -1, -1
t, 90314, -1
t, 61994, 64015
c, 59995, 82799
6, 58183, 73154
c, -1, -1
Q, -1, -1
g, 60249, -1
8, -1, -1
z, 62741, 66306
s, 97938, -1
c, 89581, -1
h, -1, -1
5, 83518, 69432
m, -1, -1
B, 79142, -1
n, -1, 95385
5, 62685, -1
P, 76420, -1
i, -1, 84536
f, 70329, 75593
z, -1, -1
o, 77623, 99111
0, 92582, -1
N, -1, -1
5, -1, -1
p, 75498, -1
b, 85346, -1
Q, -1, -1
B, 91944, -1
b, -1, 61869
O, 82064, 89639
s, -1, -1
A, 94297, 68558
s, -1, -1
i, -1, 60164
h, -1, 69355
p, -1, 81938
M, 98074, 78645
z, 59125, -1
p, -1, 87392
9, -1, -1
j, -1, -1
L, -1, -1
q, 89862, -1
t, -1, 57788
Q, 70881, -1
0, 60505, 82854
L, 80642, -1
z, -1, -1
M, -1, -1
1, -1, -1
r, -1, -1
p, 94650, 60926
Q, -1, -1
f, -1, -1
C, -1, 74440
p, -1, -1
k, -1, -1
P, -1, 94062
0, -1, -1
5, 68904, 68507
g, -1, -1
7, -1, -1
n, -1, 92498
L, 67899, -1
a, -1, -1
A, -1, -1
g, -1, -1
8, -1, -1
0, -1, 85927
f, -1, -1
R, -1, -1
Z, -1, 86605
8, -1, -1
g, 58845, -1
